generation,leftchild,rightchild,abstime,betainit,betashift
3630000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.179923,0.102858
3660000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.337014,-0.0108174
3690000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.176193,0.0672731
3720000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.211921,0.0190679
3750000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.256196,0.0188653
3750000,RfantJLB07_046_0069_AAGJ,NA,13.6231,1.28134,0.120594
3750000,Ruaka_0119_ABBJ,NA,14.6511,0.36077,0.0188885
3780000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.361652,-0.0156741
3780000,RdeflJLB08_006_0056_AAFG,NA,14.1266,0.516271,0.0327741
3780000,RdeflJLB08_005_0055_AAFF,RdeflJLB08_008_0057_AAFH,12.5901,0.033458,0.0152777
3780000,RsireJLB17_063_0465_AEGF,NA,14.2685,0.891177,0.129772
3810000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,1.0629,-0.0643486
3810000,RamazIP_MTR24117_0493_AEJD,Rvent_0143_ABED,13.1543,0.0153894,-0.0146895
3810000,EcaptJB0004n1_0239_ACDJ,NA,9.66452,0.738833,-0.0345985
3810000,RventJLB07_048_0152_ABFC,RamazIP_MTR24117_0493_AEJD,10.3475,0.520595,0.0730969
3810000,RtoraIP_MTR28544_0631_AGDB,RdeflSCF2012_0898_AIJI,9.03095,0.155184,-0.107228
3810000,RsireJLB17_063_0465_AEGF,NA,14.5971,1.5825,0.125982
3840000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.256016,0.0210909
3870000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.192299,0.0650076
3870000,RtoraIP_MTR28544_0631_AGDB,RdeflSCF2012_0898_AIJI,7.83907,0.00220954,-0.0717071
3870000,Rlama_0093_AAJD,RsireJLB17_063_0465_AEGF,8.98922,0.736065,-0.133194
3900000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.169417,0.102642
3900000,RbeniJLB0010_0048_AAEI,NA,13.7539,3.11055,-0.0690801
3900000,RvanzIP_MTR28162_0635_AGDF,NA,13.5578,1.86662,0.00962437
3930000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.404193,-0.0185576
3960000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.214996,0.0188214
3990000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.20932,0.0073173
4020000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.141089,0.0771411
4050000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.20013,0.0648496
4050000,EcaptJB0004n1_0239_ACDJ,NA,9.18749,0.0120545,-0.0438602
4080000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.938748,-0.0923343
4110000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.299156,-0.0218057
4110000,Mminu_0244_ACEE,NA,2.92039,0.38353,-0.040746
4140000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.277985,0.0214175
4140000,Ruaka_0114_ABBE,NA,14.0738,1.6214,0.0363246
4140000,RuakaJLB17_051_0455_AEFF,NA,14.0818,1.28121,-0.115665
4170000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.201825,0.0177341
4200000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.29015,-0.0217309
4200000,RtoraIP_MTR28544_0631_AGDB,RdeflSCF2012_0898_AIJI,9.37951,0.00215708,0.0555467
4230000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.640151,-0.0859794
4230000,RtoraIP_MTR28544_0631_AGDB,RdeflSCF2012_0898_AIJI,7.35513,0.00535179,-0.032207
4260000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.33294,-0.0146968
4290000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.287679,-0.0104085
4290000,RtoraIP_MTR28544_0631_AGDB,RdeflSCF2012_0898_AIJI,9.44895,0.00047958,-0.0173608
4320000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.20328,0.0522417
4320000,RvertJLB17_158_0827_AICH,NA,13.601,2.65273,-0.0640237
4320000,RtoraIP_MTR28544_0631_AGDB,RdeflSCF2012_0898_AIJI,8.34222,0.000622794,0.0493872
4320000,EcaptJB0004n1_0239_ACDJ,NA,2.40444,0.0787302,0.0804467
4350000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.113606,0.12318
4380000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.171662,0.0643872
4380000,RlamaJLB08_098_0089_AAIJ,NA,13.8764,1.07712,0.0149908
4380000,EcaptJB0004n1_0239_ACDJ,NA,11.4085,0.171555,-0.1694
4410000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.321384,0.0106195
4410000,Rlama_0091_AAJB,NA,13.5635,1.78809,-0.0279207
4410000,EcaptJB0004n1_0239_ACDJ,NA,11.5874,0.362931,-0.045511
4440000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.232603,0.0453042
4440000,RdeflJLB08_008_0057_AAFH,NA,14.2481,4.23998,-0.0141694
4470000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.140435,0.0330698
4470000,RdeflJLB08_005_0055_AAFF,RdeflJLB08_008_0057_AAFH,9.31908,0.160595,0.0581937
4470000,RtoraIP_MTR28544_0631_AGDB,RdeflSCF2012_0898_AIJI,8.4622,0.116748,-0.0181506
4470000,Rsp_0106_ABAG,NA,14.3709,0.351333,-0.0406274
4470000,RyavaJLB08_157_0173_ABHD,RyavaJLB08_157_0174_ABHE,12.8314,0.0281812,-0.130043
4470000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,9.77248,0.434232,-0.00726179
4500000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.25222,0.0290898
4500000,RtoraIP_MTR28544_0631_AGDB,RdeflSCF2012_0898_AIJI,8.29808,0.00100701,0.0601397
4530000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.241944,0.0323436
4530000,RtoraIP_MTR28544_0631_AGDB,RtoraSCF1534_0888_AIII,9.52012,0.109938,-0.10345
4530000,Mminu_0244_ACEE,NA,13.6861,0.712932,-0.0663842
4560000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.136997,0.142123
4590000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.0960962,0.106706
4590000,RfanJLB07_19_0398_ADJI,Rsumm_0108_ABAI,12.8047,0.569527,0.140949
4590000,Ruaka_0115_ABBF,NA,12.9543,0.967577,0.0733096
4590000,RventJLB08_004_0135_ABDF,NA,13.6475,0.0908288,-0.137852
4590000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,11.7387,1.03023,0.058404
4620000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.339421,-0.0544413
4620000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,12.4004,0.963445,-0.13755
4620000,RsireJLB07_031_0104_ABAE,NA,13.5687,0.638452,0.037331
4620000,Mminu_0244_ACEE,NA,4.56448,0.394795,-0.11702
4650000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.461976,-0.0325188
4650000,EcaptJB0004n1_0239_ACDJ,NA,1.75279,2.10419,-0.103807
4680000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.558852,-0.0601905
4680000,Rsp32904_0407_AEAH,NA,12.236,0.192013,0.0457944
4680000,RtoraIP_MTR28544_0631_AGDB,RdeflSCF2012_0898_AIJI,8.28687,0.0105864,0.0115174
4680000,RimitJLB07_42_0404_AEAE,NA,14.2887,0.949845,-0.0230421
4710000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.132724,0.0474057
4740000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.20845,0.0261208
4770000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.555211,-0.0669482
4800000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.273681,-0.0118265
4800000,Rvent_0159_ABFJ,NA,13.5389,0.215974,-0.0708785
4830000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.143836,0.163117
4830000,Rfant_0062_AAGC,NA,14.2034,0.312998,-0.0390165
4860000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.273012,0.0134729
4890000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.263715,0.0322358
4920000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.278531,-0.0223673
4920000,EcaptJB0004n1_0239_ACDJ,NA,8.86618,0.0174082,0.0933349
4950000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.186944,0.0993746
4980000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.1471,0.0545672
4980000,RtoraIP_MTR28544_0631_AGDB,RdeflSCF2012_0898_AIJI,7.38096,0.31123,-0.108761
5010000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.144644,0.0830829
5010000,RfanJLB07_19_0398_ADJI,NA,13.7275,2.88422,-0.00378374
5010000,RventJLB07_048_0152_ABFC,NA,13.7967,0.404171,0.0648888
5010000,RventJLB08_019_0264_ACGE,NA,13.9948,0.106463,-0.026003
5010000,EcaptJB0004n1_0239_ACDJ,NA,12.0535,0.0708633,0.0146476
5040000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.130897,0.107426
5040000,RtoraIP_MTR28544_0631_AGDB,RtoraSCF1534_0888_AIII,10.9822,0.50812,0.0517088
5040000,RtoraIP_MTR28544_0631_AGDB,RtoraSCF1534_0888_AIII,11.103,0.15509,0.00493923
5070000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.109608,0.0848663
5070000,EcaptJB0004n1_0239_ACDJ,NA,7.82436,1.3473,-0.0695035
5100000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.181228,0.186635
5130000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.188639,0.0267893
5130000,Ruaka_0112_ABBC,NA,14.5242,0.746043,-0.0570159
5160000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.19409,0.0858351
5190000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.173345,0.0396756
5220000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.161305,0.097042
5250000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.164103,0.0555748
5280000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.178749,0.0584124
5310000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.224976,0.0445775
5340000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.173251,0.0261547
5370000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.213451,0.0247116
5370000,Mminu_0244_ACEE,NA,11.2831,1.43479,0.0409829
5400000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.131821,0.165102
5430000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.163866,0.0212066
5460000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.260506,0.0322448
5490000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.537904,-0.0502606
5520000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.193332,0.0934282
5520000,Rduel_0058_AAFI,RvertJLB17_158_0827_AICH,10.1332,0.0641141,0.0753094
5550000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.222081,-0.0204309
5550000,RfantJLB07_046_0069_AAGJ,NA,14.375,3.00059,-0.0115633
5550000,Rvent_0154_ABFE,NA,13.6063,1.20161,-0.0763523
5550000,RimitJLB07_42_0404_AEAE,RimitJLB17_089_0588_AFII,13.3471,0.987087,-0.0370561
5550000,Rvent_0154_ABFE,NA,14.1768,1.0853,0.00555346
5550000,EcaptJB0004n1_0239_ACDJ,NA,2.63679,1.56558,0.101892
5580000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.168053,0.04786
5610000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.217222,0.0374652
5610000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,13.2702,0.0127419,0.0693025
5640000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.151146,0.051507
5640000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,12.1672,0.23999,0.0227184
5640000,Mminu_0244_ACEE,NA,14.3769,0.257256,-0.0366276
5640000,RtoraIP_MTR28544_0631_AGDB,RdeflSCF2012_0898_AIJI,6.76635,0.00697452,-0.175015
5670000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.139674,0.100244
5700000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.186336,0.0542102
5700000,RbeniJLB0010_0048_AAEI,NA,13.8838,0.492212,0.0634456
5700000,RamazIP_MTR24117_0493_AEJD,Rvent_0143_ABED,11.2812,0.0188196,0.073
5700000,RtoraIP_MTR28544_0631_AGDB,RtoraSCF1534_0888_AIII,9.83718,0.00519645,0.0991451
5700000,RimitJLB17_089_0588_AFII,NA,13.4142,1.01039,0.16045
5730000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.410895,-0.0492634
5760000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.634759,-0.0469691
5760000,RventJLB08_004_0135_ABDF,NA,14.4885,1.01067,0.020051
5790000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.348653,-0.0202997
5820000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.11358,0.134304
5850000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.3397,-0.0172907
5880000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.396074,-0.0184799
5910000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.87804,-0.0844941
5940000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,1.04887,-0.0977195
5940000,RdeflJLB08_005_0055_AAFF,RdeflJLB08_008_0057_AAFH,9.18176,0.00857071,0.120418
5940000,RtoraIP_MTR28544_0631_AGDB,RdeflSCF2012_0898_AIJI,6.78114,0.00687274,-0.039029
5970000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.429946,-0.031172
5970000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,10.1809,2.73189,-0.00890768
6000000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.347011,-0.00464077
6000000,RuakaJLB17_142_0815_AIBF,Ruaka_0115_ABBF,12.6092,0.136463,0.105161
6000000,Rduel_0058_AAFI,RvertJLB17_158_0827_AICH,11.0737,0.557083,-0.0222679
6000000,RvanzLSUMZ_13658_0617_AGBH,NA,13.0341,0.302095,0.0603448
6030000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.229255,0.0598192
6060000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.301527,-0.00737649
6090000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.548309,-0.0497252
6090000,RventJLB06_012_0170_ABHA,NA,13.7378,0.274068,-0.119576
6090000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,12.2541,0.731894,-0.0419607
6090000,RvanzLSUMZ_13658_0617_AGBH,NA,14.3029,1.03383,-0.140112
6120000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.389071,0.0115428
6150000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.283879,0.0355141
6180000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.40717,-0.0247154
6180000,RlamaJLB07_002_0086_AAIG,NA,13.3906,0.0594751,0.0733851
6210000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.985656,-0.0896096
6210000,RfantJLB07_046_0069_AAGJ,NA,14.2513,0.585642,-0.017459
6210000,RdeflJLB08_005_0055_AAFF,RdeflJLB08_008_0057_AAFH,8.83154,1.22422,0.00690189
6210000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,9.682,0.882208,0.0564048
6240000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.38865,-0.0237855
6270000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.321234,-0.00862926
6300000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.244228,0.0413321
6330000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.301776,-0.0102927
6330000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,12.4589,1.59833,0.110065
6360000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.177466,0.0243605
6360000,RyavaJLB08_157_0173_ABHD,RyavaJLB08_157_0174_ABHE,11.7301,3.62896,-0.157629
6360000,RimitJLB07_42_0404_AEAE,RimitJLB17_089_0588_AFII,13.1264,1.24707,-0.0703014
6390000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.129992,0.0980354
6390000,Ruaka_0114_ABBE,NA,13.7636,1.61795,0.0958951
6390000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,11.1526,1.86975,-0.149723
6390000,EcaptJB0004n1_0239_ACDJ,NA,14.5611,0.556067,-0.0364741
6420000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.165092,0.065422
6450000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.202375,0.0611003
6450000,RventJLB08_019_0264_ACGE,NA,13.0788,1.37391,-0.0384124
6480000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.134025,0.0456043
6510000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.797299,-0.0631934
6510000,RamazIP_MTR24117_0493_AEJD,Rvent_0143_ABED,11.9575,2.27288,0.0609907
6540000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.142295,0.0391882
6540000,Mminu_0244_ACEE,NA,5.613,0.578488,-0.063588
6570000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.200081,0.00285945
6570000,Rsp32904_0407_AEAH,NA,14.1818,1.05205,0.00741395
6570000,RyavaJLB08_157_0173_ABHD,NA,14.1082,1.64342,-0.00404636
6600000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.345515,-0.0270429
6600000,Rlama_0093_AAJD,RsireJLB07_031_0104_ABAE,12.3269,0.705526,-0.0636909
6630000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.189216,0.0269991
6630000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,9.50533,0.466843,0.0460302
6660000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.403208,-0.0306346
6690000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.203847,0.0672368
6690000,RvertJLB17_158_0827_AICH,NA,12.7125,0.0509931,-0.0530529
6720000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.183763,0.0764154
6750000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.366864,-0.0212655
6750000,RfantJLB07_046_0069_AAGJ,NA,14.0488,0.420548,0.0425529
6780000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.509027,-0.0236051
6810000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.214569,0.0042647
6810000,RfantJLB07_998_0073_AAHD,NA,13.7159,1.41107,-0.0274347
6810000,RimitJLB07_42_0404_AEAE,NA,13.7663,0.306191,-0.118499
6810000,Mminu_0244_ACEE,NA,4.26083,3.88403,0.122506
6840000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.20781,0.0604026
6840000,Mminu_0244_ACEE,NA,7.88963,0.744424,-0.0829596
6840000,Rflav_0076_AAHG,RflavJLB17_052_0456_AEFG,13.4122,0.118689,-0.0604504
6870000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.287885,0.0138009
6870000,RretiMNCN_26963_0395_ADJF,NA,14.4246,3.30927,0.0270301
6900000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.158258,0.0318311
6900000,Rvari_0123_ABCD,NA,13.1954,1.69097,0.044265
6900000,RventLSUMZ_12925_0577_AFHH,NA,13.9199,2.02773,-0.013456
6930000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.175974,0.0580233
6960000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.283454,-0.00569564
6990000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.206466,0.0427198
6990000,RbeniJB0027_0050_AAFA,NA,14.5166,0.865114,0.0702774
6990000,RyavaJLB08_157_0173_ABHD,NA,14.3437,1.18472,-0.024794
6990000,RretiMNCN_26963_0395_ADJF,RretiMNCN_27372_0417_AEBH,12.3922,0.622818,0.181601
6990000,RimitJLB07_42_0404_AEAE,RimitJLB07_49_2_0655_AGFF,13.4672,0.606498,-0.196612
7020000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.109935,0.0921238
7050000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.19795,0.0987931
7080000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.173874,0.0820006
7110000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.167423,0.102195
7110000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,12.5636,0.966523,0.0517455
7140000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.205803,0.0474914
7170000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.149184,0.0721764
7170000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,9.59875,0.643442,-0.0158316
7200000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.236388,0.0341236
7230000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.237746,0.00500503
7260000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.300625,-0.0102707
7290000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.240869,-0.00762031
7290000,RtoraIP_MTR28544_0631_AGDB,RdeflSCF2012_0898_AIJI,7.70101,0.0033665,-0.0028647
7290000,RimitJLB07_42_0404_AEAE,RimitJLB17_089_0588_AFII,13.2277,0.68636,0.218043
7290000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,10.1056,0.854443,-0.0772742
7320000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.253244,0.0173794
7320000,RuakaJLB17_051_0455_AEFF,NA,14.2016,0.0622214,0.00974937
7320000,RfanJLB07_19_0398_ADJI,RretiMNCN_26963_0395_ADJF,10.7347,0.284898,0.170198
7320000,RtoraIP_MTR28544_0631_AGDB,RdeflSCF2012_0898_AIJI,6.59001,0.00106614,-0.0311302
7350000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.251044,0.0255282
7380000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.243032,-0.00652821
7380000,RdeflJLB08_005_0055_AAFF,RdeflJLB08_008_0057_AAFH,11.4072,0.0559157,0.113088
7380000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,11.7965,0.568975,0.117462
7380000,RsireJLB07_031_0104_ABAE,NA,13.2962,2.38283,-0.0649719
7410000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.771606,-0.0656076
7440000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.167644,0.0610192
7440000,RfanJLB07_19_0398_ADJI,RuakaJLB17_142_0815_AIBF,11.827,0.357891,-0.0921876
7440000,RdeflJLB08_005_0055_AAFF,RdeflJLB08_006_0056_AAFG,12.9456,0.00955623,0.12714
7470000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.100886,0.138919
7470000,RfantJLB07_046_0069_AAGJ,NA,13.9526,2.33796,-0.0111385
7470000,RvanzIP_MTR28162_0635_AGDF,NA,14.3012,0.648657,-0.0678436
7470000,RimitJLB17_089_0588_AFII,NA,14.2339,1.82072,0.00789002
7500000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.163827,0.118441
7530000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.199132,0.0443621
7530000,RimitET_16_061_0915_AJBF,NA,13.9476,0.0179036,-0.0645907
7560000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.151601,0.0403015
7560000,EcaptJB0004n1_0239_ACDJ,NA,5.84674,0.632411,-0.0457064
7590000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.0948775,0.0755232
7590000,RtoraIP_MTR28544_0631_AGDB,RdeflSCF2012_0898_AIJI,9.45098,0.00916826,-0.0399667
7620000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.230573,0.0115101
7620000,Rvent_0154_ABFE,RventLSUMZ_12925_0577_AFHH,12.3394,0.639504,-0.0999165
7620000,RimitJLB07_42_0404_AEAE,NA,13.8941,0.484423,-0.0434554
