generation,leftchild,rightchild,abstime,betainit,betashift
5490000,RimitJLB17_089_0588_AFII,NA,13.3777,1.03053,-0.045126
5520000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00126108,0.00946005
5520000,Rfant_0062_AAGC,NA,13.6281,0.267348,0.192498
5520000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.3963,1.27893,-0.101953
5520000,RimitJLB17_089_0588_AFII,NA,13.5674,1.39634,-0.0859483
5520000,Mminu_0244_ACEE,NA,6.59314,0.0941872,0.0431675
5550000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00172165,0.0150694
5550000,RfanJLB07_19_0398_ADJI,Rsumm_0108_ABAI,12.7827,0.39764,-0.0225784
5550000,Ruaka_0119_ABBJ,NA,14.4204,0.0283503,0.0616397
5550000,RimitJLB17_089_0588_AFII,NA,13.5002,0.799573,-0.077126
5580000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.000983603,0.114767
5580000,RfantJLB07_046_0069_AAGJ,Rfant_0060_AAGA,13.4386,0.0272836,0.167503
5580000,RfanJLB07_19_0398_ADJI,Rsumm_0108_ABAI,12.3666,0.295918,-0.070622
5580000,RimitJLB17_089_0588_AFII,NA,13.6472,1.17177,0.13225
5610000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.0015736,0.0299001
5610000,RfanJLB07_19_0398_ADJI,Rsumm_0108_ABAI,12.612,0.248614,0.0601856
5610000,RventLSUMZ_15778_0620_AGCA,NA,13.5641,0.217348,-0.0498395
5610000,RimitJLB17_089_0588_AFII,NA,13.4206,0.737216,-0.12817
5640000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00301641,-0.0258318
5640000,Rfant_0062_AAGC,NA,13.5513,0.833753,-0.0121071
5640000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,13.3267,0.727882,0.0212798
5640000,RimitJLB17_089_0588_AFII,NA,14.1137,1.60634,-0.186903
5670000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00207051,-0.0149203
5670000,Rfant_0062_AAGC,NA,13.6287,0.424352,-0.0449308
5670000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,13.1711,0.380181,-0.173026
5670000,RimitJLB17_089_0588_AFII,NA,13.432,0.910556,0.00483405
5670000,Mminu_0244_ACEE,NA,4.78051,0.0354415,0.128651
5700000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00226968,0.0125683
5700000,Rfant_0062_AAGC,NA,13.5183,0.605974,-0.0524836
5700000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.4414,1.09402,-0.0261993
5700000,RimitJLB17_089_0588_AFII,NA,13.7757,0.637011,0.119966
5730000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00384802,-0.0491959
5730000,Rfant_0062_AAGC,NA,13.8394,0.55592,0.102345
5730000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.5323,0.816143,-0.042114
5730000,Rvent_0165_ABGF,NA,14.4381,0.59806,-0.0325304
5730000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,9.44428,0.688801,-0.0239011
5760000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.000982243,0.0838011
5760000,Rfant_0062_AAGC,NA,14.4322,0.674749,0.142934
5760000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.3948,1.03076,0.0946959
5760000,Ruaka_0119_ABBJ,NA,14.4913,0.286712,0.0532449
5760000,RimitJLB17_089_0588_AFII,NA,13.68,0.852077,-0.0880455
5790000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00403101,-0.0495269
5790000,Rfant_0062_AAGC,NA,14.3395,0.592012,0.077238
5790000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.5571,1.52785,3.61769e-05
5790000,RimitJLB07_42_0404_AEAE,RimitJLB17_089_0588_AFII,13.2421,0.67976,0.0769908
5820000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00338835,-0.0421057
5820000,RfanJLB07_19_0398_ADJI,Rsumm_0108_ABAI,12.7868,0.432263,0.0138349
5820000,RflavJLB17_052_0456_AEFG,NA,14.1408,0.0119642,0.0643963
5820000,RimitJLB17_089_0588_AFII,NA,13.6799,0.871892,-0.0216029
5850000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00157901,-0.0111601
5850000,Rfant_0062_AAGC,NA,14.1485,0.398452,-0.0632229
5850000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,12.8513,1.42393,0.0189576
5850000,Ruaka_0119_ABBJ,Ruaka_0121_ABCB,13.4679,0.114888,0.0191695
5850000,RimitJLB17_089_0588_AFII,NA,14.296,1.46113,0.0528388
5880000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00166702,-0.0140556
5880000,Rfant_0062_AAGC,NA,13.9186,1.98427,0.00159701
5880000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,13.1359,0.382135,0.119307
5880000,RtoraSCF1534_0888_AIII,NA,14.0773,0.275223,-0.0294143
5880000,RtoraIP_MTR28544_0631_AGDB,RtoraSCF1534_0888_AIII,10.8085,0.0642089,-0.0540531
5880000,RimitJLB17_089_0588_AFII,NA,13.506,1.16034,-0.0428948
5910000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.0025306,-0.0449814
5910000,Rfant_0062_AAGC,NA,13.5667,0.505515,0.00999617
5910000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.3879,1.79215,-0.0840015
5910000,RimitJLB17_089_0588_AFII,NA,13.9655,0.497142,0.106855
5910000,EcaptJB0004n1_0239_ACDJ,NA,1.21565,0.466983,0.0671685
5910000,EcaptJB0004n1_0239_ACDJ,NA,13.353,1.1603,0.0704076
5940000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00106552,0.0681313
5940000,Rfant_0062_AAGC,NA,14.0087,1.55528,-0.0655357
5940000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.4482,0.987429,0.108897
5940000,RimitJLB17_089_0588_AFII,NA,13.9328,0.970897,0.155085
5970000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00206096,-0.00952274
5970000,Rfant_0062_AAGC,NA,14.1576,0.51375,-0.165896
5970000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.4677,0.659732,-0.00251098
5970000,Ruaka_0119_ABBJ,Ruaka_0121_ABCB,13.876,0.161227,0.0622391
5970000,RimitJLB07_42_0404_AEAE,NA,14.0425,0.0173609,0.160349
5970000,RimitJLB17_089_0588_AFII,NA,14.1063,1.39149,0.0739426
6000000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00118015,0.0685499
6000000,Rfant_0062_AAGC,NA,13.9078,0.630378,0.0632896
6000000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,13.2896,1.34321,0.00494788
6000000,RimitJLB17_089_0588_AFII,NA,14.166,1.56393,0.0120021
6030000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00147826,0.00770134
6030000,Rfant_0062_AAGC,NA,14.3849,0.786599,-0.0341668
6030000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.5078,0.738397,0.232181
6030000,RimitJLB17_089_0588_AFII,NA,13.5275,0.715183,0.0836831
6060000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00185967,0.0243157
6060000,RfanJLB07_19_0398_ADJI,Rfant_0062_AAGC,13.432,0.569036,-0.0823145
6060000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,13.1983,1.17185,-0.146015
6060000,RimitJLB17_089_0588_AFII,NA,13.8206,1.21727,0.022679
6090000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00194052,0.0265841
6090000,RfanJLB07_19_0398_ADJI,Rsumm_0108_ABAI,12.7725,0.130425,0.0822376
6090000,RimitJLB17_089_0588_AFII,NA,13.3969,1.74618,-0.0283588
6120000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00137701,0.0118945
6120000,Rfant_0062_AAGC,NA,13.7734,0.378279,-0.00763367
6120000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.6951,0.892336,0.160209
6120000,RflavJLB17_052_0456_AEFG,NA,14.2107,0.0829892,-0.0657192
6120000,RimitJLB17_089_0588_AFII,NA,14.1413,1.94679,0.0128309
6150000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.000755836,0.0620536
6150000,Rfant_0062_AAGC,NA,14.1408,0.500055,-0.0732227
6150000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.3865,0.989959,0.0453405
6150000,RimitJLB17_089_0588_AFII,NA,13.4614,0.815608,-0.106837
6180000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00104373,0.125835
6180000,Rfant_0062_AAGC,NA,13.6078,0.340292,-0.0766004
6180000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.6374,0.616599,0.0216713
6180000,RimitJLB17_089_0588_AFII,NA,13.8315,1.1762,-0.0166139
6210000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00171184,0.0361013
6210000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.4582,0.136307,-0.125464
6210000,RfanJLB07_19_0398_ADJI,Rsumm_0108_ABAI,12.7597,0.910895,0.145511
6210000,RimitJLB17_089_0588_AFII,NA,14.1945,1.47895,-0.00707214
6240000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.0013019,0.0356352
6240000,Rfant_0062_AAGC,NA,14.1085,0.409957,-0.0419484
6240000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.4376,1.03288,0.00458697
6240000,RimitJLB17_089_0588_AFII,NA,14.3672,1.25337,0.0273313
6270000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.000781253,0.107457
6270000,Rfant_0062_AAGC,NA,13.8687,0.133708,0.0334229
6270000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.4279,0.601926,-0.0605456
6270000,RimitJLB17_089_0588_AFII,NA,13.6828,1.27458,0.00159386
6300000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.000952666,0.102219
6300000,Rfant_0062_AAGC,NA,13.9872,0.509004,0.0209913
6300000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,13.3448,0.471683,0.077955
6300000,RamazIP_MTR24117_0493_AEJD,Rvent_0143_ABED,13.0358,0.308456,0.0100453
6300000,RimitJLB17_089_0588_AFII,NA,13.6376,0.915836,-0.0475843
6330000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00145906,0.0613208
6330000,Rfant_0062_AAGC,NA,13.8615,0.551225,0.131203
6330000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,13.2317,0.906267,0.0320957
6330000,Ruaka_0119_ABBJ,NA,14.6607,0.3282,-0.00332385
6330000,RimitJLB17_089_0588_AFII,NA,13.6547,1.14748,-0.0229911
6360000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00130912,0.0268653
6360000,RfanJLB07_19_0398_ADJI,RfantJLB07_046_0069_AAGJ,12.899,0.45485,-0.103912
6360000,RfanJLB07_19_0398_ADJI,Rsumm_0108_ABAI,12.355,0.528131,0.107097
6360000,RventJLB08_019_0264_ACGE,NA,13.7191,0.430575,-0.119457
6360000,RimitJLB17_089_0588_AFII,NA,13.6439,3.10552,-0.0707128
6360000,RvanzLSUMZ_13658_0617_AGBH,NA,13.5734,0.187472,0.0518875
6390000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00157038,0.0118755
6390000,Rfant_0062_AAGC,NA,14.3185,0.498902,-0.0594069
6390000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,13.1556,0.587652,0.0288726
6390000,RimitJLB17_089_0588_AFII,NA,14.0268,0.408235,-0.109715
6390000,RsireJLB07_031_0104_ABAE,NA,13.2761,0.172652,0.0298478
6420000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00182341,-0.00672301
6420000,RfanJLB07_19_0398_ADJI,RfantJLB07_046_0069_AAGJ,13.0947,0.178343,0.143986
6420000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.4611,0.516372,-0.0718786
6420000,RimitJLB17_089_0588_AFII,NA,13.507,0.43158,-0.00642335
6420000,RlamaJLB07_002_0086_AAIG,NA,13.0066,0.12498,0.145744
6450000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00272237,-0.0174365
6450000,RfanJLB07_19_0398_ADJI,Rfant_0062_AAGC,13.2967,0.87598,0.0629854
6450000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.4862,0.743266,-0.0934712
6450000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,12.7415,0.523592,0.02397
6480000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00247372,-0.0124417
6480000,RfanJLB07_19_0398_ADJI,Rsumm_0108_ABAI,12.7804,0.412292,0.0524856
6480000,RventJLB08_019_0264_ACGE,NA,14.638,0.170984,0.0617078
6480000,RimitJLB17_089_0588_AFII,NA,13.4178,0.777596,-0.0281946
6510000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00104351,0.0942731
6510000,RfanJLB07_19_0398_ADJI,Rsumm_0108_ABAI,12.2211,0.974372,-0.168329
6510000,RdeflJLB08_008_0057_AAFH,NA,14.4659,0.111767,-0.0634187
6510000,RimitJLB17_089_0588_AFII,NA,13.4198,1.11395,-0.129047
6540000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00271608,-0.0110008
6540000,Rfant_0062_AAGC,NA,14.4418,1.52993,0.0684912
6540000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.4444,0.671588,0.0469752
6540000,Rvent_0165_ABGF,NA,14.2651,0.0393714,-0.076701
6540000,RimitJLB17_089_0588_AFII,NA,13.392,1.06244,-0.143862
6570000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00163328,-0.00249471
6570000,Rfant_0062_AAGC,NA,14.5242,1.07991,-0.0767004
6570000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.4004,1.30771,0.0815466
6570000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,12.9857,1.11117,0.0941456
6600000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00144843,0.032236
6600000,Rfant_0062_AAGC,NA,13.8645,0.876677,0.11442
6600000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.5081,0.931848,0.10373
6600000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,10.2089,0.3816,0.0161506
6630000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00249865,-0.0171182
6630000,Rfant_0062_AAGC,NA,13.8123,0.685315,-0.00296099
6630000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,12.9146,0.472136,0.0624108
6630000,RimitJLB17_089_0588_AFII,NA,13.694,1.94191,-0.0604523
6660000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00131023,0.0042093
6660000,RfanJLB07_19_0398_ADJI,RfantJLB07_046_0069_AAGJ,13.1961,0.238577,0.0991012
6660000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.5264,1.20685,0.0314108
6660000,RimitJLB17_089_0588_AFII,NA,13.8666,0.875492,-0.0508586
6690000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00319248,-0.0239954
6690000,Rfant_0062_AAGC,NA,13.7244,0.755033,0.0168281
6690000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,12.8668,0.834672,-0.034898
6690000,RtoraIP_MTR28544_0631_AGDB,NA,14.1208,0.668857,-0.0148915
6690000,RimitJLB17_089_0588_AFII,NA,13.7231,1.35232,0.00671722
6720000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.000823652,0.0840145
6720000,Rfant_0062_AAGC,NA,14.204,0.817066,-0.0450967
6720000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,13.0677,0.900391,0.011581
6720000,RimitJLB17_089_0588_AFII,NA,13.984,1.27057,0.0860396
6750000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00161955,0.0386051
6750000,Rfant_0062_AAGC,NA,14.4187,0.295156,0.104899
6750000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,13.1793,0.143588,0.159156
6750000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,13.2501,1.5442,0.159833
6750000,RimitJLB17_089_0588_AFII,NA,14.1913,0.817574,-0.0617846
6780000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00158051,0.0459334
6780000,Rfant_0062_AAGC,NA,13.7348,0.66582,0.0335198
6780000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,13.0428,0.310306,-0.0188589
6780000,RimitJLB17_089_0588_AFII,NA,13.3958,1.24895,0.0301849
6810000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00113362,0.0559352
6810000,Rfant_0062_AAGC,NA,13.9145,0.301359,-0.0306589
6810000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.6151,0.717803,0.0607658
6810000,RvertJLB17_158_0827_AICH,NA,14.0332,0.147909,0.077777
6810000,RimitJLB17_089_0588_AFII,NA,13.5318,1.01188,0.0682282
6840000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00129096,0.057577
6840000,Rfant_0062_AAGC,NA,14.0213,0.768985,0.0114997
6840000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.5086,0.766518,-0.191572
6840000,RimitJLB17_089_0588_AFII,NA,13.635,0.561591,0.0697441
6870000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00166186,0.0120296
6870000,Rfant_0062_AAGC,NA,14.0545,1.74299,0.021676
6870000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.6604,1.07877,0.0644
6870000,RventJLB06_012_0170_ABHA,NA,12.8828,0.0267422,0.0388416
6870000,RimitJLB17_089_0588_AFII,NA,13.4697,1.02875,0.122571
6900000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.000776353,0.100471
6900000,RfanJLB07_19_0398_ADJI,Rfant_0062_AAGC,13.3617,0.438634,-0.0395618
6900000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.5357,2.24864,0.099213
6900000,RimitJLB17_089_0588_AFII,NA,13.4427,0.523348,0.0491915
6930000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.0010952,0.0732759
6930000,Rfant_0062_AAGC,NA,14.0024,0.911564,0.0860429
6930000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,13.2813,1.05242,0.0551426
6930000,Ruaka_0119_ABBJ,NA,14.466,0.0971915,0.0508228
6930000,RimitJLB17_089_0588_AFII,NA,13.5583,1.24776,0.088563
6960000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.000757546,0.0662279
6960000,Rfant_0062_AAGC,NA,13.6544,0.810606,0.001018
6960000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.4977,0.762469,0.19905
6960000,Ruaka_0119_ABBJ,NA,14.3628,0.135034,-0.00205761
6960000,RdeflJLB08_008_0057_AAFH,NA,13.2076,0.645182,0.130081
6960000,RventJLB07_237_0131_ABDB,NA,12.7988,0.224639,0.179719
6960000,RyavaJLB17_085_0584_AFIE,NA,13.7473,1.18646,0.0441363
6960000,RimitJLB17_089_0588_AFII,NA,14.0293,0.442729,0.061245
6990000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00127737,0.0427678
6990000,RfanJLB07_19_0398_ADJI,Rsumm_0108_ABAI,12.2161,0.32811,0.0503494
6990000,Rsp_0106_ABAG,NA,14.0613,0.064401,-0.0436015
6990000,RimitJLB17_089_0588_AFII,NA,14.0556,0.858908,0.00666818
7020000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00121748,0.028229
7020000,Rfant_0062_AAGC,NA,13.7859,0.157721,0.0761176
7020000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,13.2169,1.05395,-0.128542
7020000,RvanzIP_MTR28162_0635_AGDF,NA,13.2676,1.2917,0.0606923
7020000,RimitJLB17_089_0588_AFII,NA,13.6029,1.37308,-0.025013
7050000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00136709,0.0266948
7050000,Rfant_0062_AAGC,NA,14.1045,0.772799,0.0427331
7050000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.5105,0.855477,-0.0268839
7050000,RimitJLB17_089_0588_AFII,NA,14.0433,0.747202,-0.0464298
7050000,RvanzLSUMZ_13658_0617_AGBH,NA,14.5009,0.0676964,-0.0538928
7080000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00171841,-0.000110589
7080000,Rfant_0062_AAGC,NA,13.6973,0.428242,0.0619106
7080000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.4771,0.625769,-0.0794714
7080000,RimitJLB17_089_0588_AFII,NA,13.7252,0.771453,0.161477
7110000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.001531,0.0544473
7110000,Rfant_0062_AAGC,NA,14.1843,0.895614,0.0115654
7110000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.5028,0.597432,0.0542222
7110000,Rvent_0143_ABED,NA,13.8975,0.262003,0.101614
7110000,RdeflSCF2012_0898_AIJI,NA,14.6133,0.263644,0.083546
7110000,RimitJLB17_089_0588_AFII,NA,14.0752,2.68542,0.165629
7140000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00109723,0.034856
7140000,Rfant_0062_AAGC,NA,14.4018,0.867333,-0.158113
7140000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,12.8904,0.375453,-0.0407915
7140000,RimitJLB17_089_0588_AFII,NA,13.3958,0.882062,-0.133349
7170000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.0023661,-0.039445
7170000,Rfant_0062_AAGC,NA,13.8342,0.897142,-0.0172329
7170000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.3988,1.08525,-0.129644
7170000,RimitJLB17_089_0588_AFII,NA,13.6052,0.768599,-0.167879
7200000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00496674,-0.0676813
7200000,Rfant_0062_AAGC,NA,13.672,0.0708884,-0.0142711
7200000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,13.0979,1.0362,-0.00357788
7200000,RimitJLB17_089_0588_AFII,NA,14.3029,1.68296,0.133009
7200000,EcaptJB0004n1_0239_ACDJ,NA,1.32955,0.0249717,0.113916
7230000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.0040485,-0.0603079
7230000,Rfant_0062_AAGC,NA,13.9945,1.54981,-0.021402
7230000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.6391,0.900025,-0.131466
7230000,Ruaka_0119_ABBJ,NA,14.2813,0.645521,-0.019521
7230000,Ruaka_0121_ABCB,NA,14.1815,0.175852,0.0107368
7230000,RimitJLB07_42_0404_AEAE,RimitJLB17_089_0588_AFII,13.238,0.636983,0.0450371
7230000,EcaptJB0004n1_0239_ACDJ,NA,0.647314,0.0479767,-0.122077
7260000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00268151,-0.0266416
7260000,Rfant_0062_AAGC,NA,14.1093,1.65773,-0.0424643
7260000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.3754,0.537498,-0.0704255
7260000,RventLSUMZ_15778_0620_AGCA,NA,14.625,0.419246,0.106054
7260000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,12.6007,1.05458,0.0405702
7290000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.0111086,-0.077172
7290000,Rfant_0062_AAGC,NA,13.6214,2.00914,0.105593
7290000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,13.2137,0.625997,-0.033403
7290000,RimitJLB17_089_0588_AFII,NA,13.8078,1.16411,0.0601662
7290000,RfanJLB07_19_0398_ADJI,Mminu_0244_ACEE,0.200496,0.00212004,-0.0244382
7320000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00114398,0.0527222
7320000,Rfant_0062_AAGC,NA,13.967,0.923847,-0.000693277
7320000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.3788,1.17508,-0.0321135
7320000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,11.6528,0.346486,-0.0385312
7350000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00144445,0.0112973
7350000,Rfant_0062_AAGC,NA,14.3181,0.452809,0.00840729
7350000,Rsumm_0108_ABAI,RfantJLB07_041_0068_AAGI,13.4938,0.932361,0.0290493
7350000,RfantJLB07_998_0073_AAHD,NA,14.6112,0.0824266,-0.00127463
7350000,RimitJLB07_42_0404_AEAE,RimitET_16_061_0915_AJBF,10.2278,0.383182,0.0654203
7380000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00384018,-0.0625426
7380000,Rfant_0062_AAGC,NA,13.6054,0.531265,0.0530772
7380000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,13.0808,1.02983,-0.068574
7380000,RimitJLB17_089_0588_AFII,NA,13.4098,0.95209,0.0616197
7380000,EcaptJB0004n1_0239_ACDJ,NA,7.65953,0.368322,0.101413
7410000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00415709,-0.0625426
7410000,Rfant_0062_AAGC,NA,13.8061,1.07901,0.121904
7410000,Rsumm_0108_ABAI,RfantJLB07_998_0073_AAHD,12.9999,0.312606,-0.0278272
7410000,Ruaka_0119_ABBJ,Ruaka_0121_ABCB,13.9449,0.430622,0.0365275
7410000,RimitJLB17_089_0588_AFII,NA,14.3184,0.946756,0.0203649
7440000,RfanJLB07_19_0398_ADJI,EcaptJB0004n1_0239_ACDJ,0,0.00390376,-0.0895514
7440000,Rfant_0062_AAGC,NA,14.0065,0.694623,0.0166709
